age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
26,8,1,2,572,0,0,1,4,6,1144,0,0,0
26,10,1,2,723,0,0,1,4,6,74,0,0,0
41,6,0,1,102,1,0,1,4,6,906,1,0,1
27,4,1,2,190,0,0,1,4,6,65,1,0,0
20,0,2,0,203,0,0,1,4,6,21,0,0,0
30,6,2,2,3448,0,0,1,4,6,292,0,0,0
29,2,1,2,190,0,0,1,4,6,1331,0,0,1
29,11,1,1,3031,0,0,1,4,6,60,0,0,0
42,3,1,3,633,0,0,1,4,6,60,0,0,0
40,2,1,3,1043,0,0,1,4,6,1129,1,0,1
38,4,0,3,231,0,0,1,4,6,179,0,0,0
14,1,2,2,503,1,1,1,4,6,67,1,0,0
8,8,1,2,872,1,1,1,4,6,166,1,0,0
40,6,0,2,409,0,0,1,4,6,133,0,0,0
33,8,1,2,730,1,0,1,4,6,124,1,0,0
39,4,1,2,3854,0,1,1,4,6,331,0,0,0
18,1,1,2,190,0,0,1,4,6,174,0,0,0
23,0,2,2,2901,1,0,1,4,6,190,0,0,0
33,5,2,0,190,0,0,1,4,6,409,0,0,0
37,6,0,3,1408,0,1,1,4,6,145,0,0,0
24,8,1,2,1197,0,0,1,4,6,139,0,0,0
27,1,1,0,609,0,0,1,4,6,420,0,0,0
19,7,1,3,334,1,0,1,4,6,247,1,0,0
39,1,1,1,250,0,0,1,4,6,90,0,0,0
29,1,1,1,611,1,1,1,4,6,52,0,0,0
21,10,2,2,871,1,0,1,4,6,170,0,0,0
19,8,2,2,434,0,0,1,4,6,70,0,0,0
21,1,1,1,3479,0,0,1,4,6,89,0,0,0
19,4,2,3,430,0,0,1,4,6,1105,0,0,1
19,1,2,1,190,0,0,1,4,6,39,0,0,0
19,2,1,0,1173,0,1,1,4,6,225,0,0,0
28,4,0,3,933,0,0,1,4,6,36,1,0,0
29,10,1,2,279,0,0,1,4,6,287,0,0,0
41,1,1,1,3541,0,1,1,4,6,118,1,0,0
24,1,1,1,1591,1,0,1,4,6,627,0,0,0
21,8,1,2,71,0,1,1,4,6,104,1,0,0
19,11,2,1,1835,1,0,1,4,6,166,1,0,0
19,0,1,2,831,1,0,1,4,6,42,0,0,0
27,3,1,3,2572,0,0,1,4,6,452,0,0,0
19,2,0,2,204,0,0,1,4,6,22,0,0,0
37,6,1,1,190,0,0,1,4,6,272,0,0,0
38,4,0,3,1172,0,0,1,4,6,152,0,0,0
13,1,1,2,1961,1,0,1,4,6,85,1,0,0
37,3,2,1,190,0,0,1,4,6,247,0,0,0
28,0,2,2,1039,1,0,1,4,6,508,1,0,1
38,1,1,1,396,0,0,1,4,6,315,0,0,0
10,0,2,2,215,1,0,1,4,6,109,1,0,0
17,1,2,1,417,0,1,1,4,6,414,0,0,0
26,8,1,0,257,1,0,1,4,6,202,0,0,0
32,6,1,1,610,0,0,1,4,6,107,0,0,0
24,5,2,0,1506,0,0,1,4,6,285,0,0,0
33,10,0,2,191,1,0,1,4,6,290,0,0,0
24,11,1,2,392,0,0,1,4,6,257,0,0,0
24,10,1,2,959,0,0,1,4,6,90,0,0,0
41,3,1,1,685,0,0,1,4,6,150,1,0,0
30,4,1,3,3043,0,0,1,4,6,86,0,0,0
39,3,0,1,3136,0,0,1,4,6,21,0,0,0
38,6,1,1,1032,0,1,1,4,6,108,0,0,0
30,1,2,1,506,0,0,1,4,6,560,1,0,0
41,1,1,0,329,0,0,1,4,6,153,0,0,0
18,1,1,2,536,1,0,1,4,6,202,0,0,0
25,1,2,2,508,1,0,1,4,6,736,1,0,1
26,11,1,3,1341,1,0,1,4,6,127,1,0,0
29,4,1,3,190,0,0,1,4,6,265,1,0,0
9,4,2,3,893,1,0,1,4,6,590,2,0,1
42,1,1,2,230,0,0,1,4,6,126,1,0,0
41,5,1,1,1660,0,0,1,4,6,74,0,0,0
24,3,1,1,190,0,1,1,4,6,48,1,0,0
17,2,2,3,1979,1,0,1,4,6,53,0,0,0
27,8,1,2,190,0,1,1,4,6,370,1,0,0
42,6,1,2,4312,0,0,1,4,6,419,0,0,0
20,4,0,3,3950,0,0,1,4,6,355,0,0,0
35,11,0,2,1432,0,0,1,4,6,280,0,0,0
19,10,2,2,190,0,0,1,4,6,80,1,0,0
21,8,1,2,190,0,0,1,4,6,251,0,0,0
24,0,2,2,2872,1,0,1,4,6,237,2,0,0
32,4,1,0,3327,0,0,1,4,6,1001,1,0,0
29,1,1,1,190,0,0,1,4,6,148,1,0,0
20,8,0,2,251,0,0,1,4,6,636,0,0,1
24,1,1,2,1055,0,1,1,4,6,81,0,0,0
28,1,1,2,190,1,0,1,4,6,83,1,0,0
21,1,1,2,3264,1,1,1,4,6,164,1,0,0
31,1,1,2,977,1,0,1,4,6,280,0,0,0
21,0,2,2,190,1,0,1,4,6,22,0,0,0
43,3,1,0,190,0,0,1,4,6,118,0,0,0
27,1,1,1,1417,0,0,1,4,6,127,2,0,0
14,1,2,2,416,1,0,1,4,6,426,4,0,0
35,8,0,1,3167,0,0,1,4,6,152,0,0,0
35,3,1,1,294,0,1,1,4,6,701,0,0,1
18,11,2,1,1391,1,0,1,4,6,57,0,0,0
19,4,0,3,358,1,0,1,4,6,227,0,0,0
36,3,0,2,1517,0,0,1,4,6,115,1,0,0
40,0,1,0,4015,0,0,1,4,6,307,1,0,0
28,1,1,1,4499,1,0,1,4,6,267,10,0,0
31,4,1,3,604,1,0,1,4,6,155,2,0,0
23,0,1,2,4017,1,0,1,4,6,245,1,0,0
30,0,1,2,666,0,0,1,4,6,489,2,0,0
29,1,1,2,2173,0,0,1,4,6,761,1,0,1
38,3,0,1,1428,0,0,1,4,6,1383,0,0,1
23,3,1,2,1069,0,0,1,4,6,1042,1,0,1
19,1,1,2,386,1,0,1,4,6,66,2,0,0
11,1,1,2,375,1,1,1,4,6,471,2,0,0
11,7,1,2,615,1,0,1,4,6,562,14,0,1
30,4,1,1,190,1,0,1,4,6,107,0,0,0
12,2,2,3,924,1,0,1,4,6,113,2,0,0
19,10,2,2,445,0,0,1,4,6,447,1,0,0
20,0,1,2,4107,1,0,1,4,6,215,0,0,0
42,1,1,2,261,0,0,1,4,6,185,0,0,0
19,2,1,2,541,1,0,1,4,6,169,2,0,0
21,8,1,2,190,1,0,1,4,6,620,1,0,0
22,1,1,1,933,0,0,1,4,6,18,1,0,0
33,11,1,1,190,0,0,1,4,6,23,1,0,0
15,3,0,2,172,1,0,1,4,6,27,7,0,0
37,1,1,2,850,0,0,1,4,6,348,0,0,0
20,1,1,2,190,0,0,1,4,6,71,0,0,0
18,1,1,1,320,1,0,1,4,6,96,1,0,0
25,8,2,2,1038,0,0,1,4,6,168,1,0,0
18,5,2,0,1260,0,0,1,4,6,346,2,0,0
30,10,1,0,650,0,0,1,4,6,99,2,0,0
20,8,2,3,1412,1,0,1,4,6,237,1,0,0
19,1,2,1,190,1,0,1,4,6,309,1,0,0
40,1,1,2,190,0,0,1,4,6,267,1,0,0
20,8,1,2,2730,0,0,1,4,6,27,1,0,0
19,1,1,0,1975,1,0,1,4,6,511,0,0,0
27,1,2,2,333,0,0,1,4,6,201,0,0,0
28,10,1,2,982,0,0,1,4,6,170,1,0,0
11,8,1,1,739,1,0,1,4,6,61,1,0,0
21,0,1,2,205,0,0,1,4,6,256,1,0,0
26,4,1,3,778,1,0,1,4,6,245,1,0,0
30,8,2,2,410,0,0,1,4,6,997,1,0,0
21,5,2,2,1104,0,0,1,4,6,20,0,0,0
30,0,1,2,1289,0,1,1,4,6,340,0,0,0
18,0,2,0,1994,0,0,1,4,6,387,0,0,0
26,10,1,2,1400,0,0,1,4,6,690,1,0,0
19,0,1,2,827,0,0,1,4,6,1070,0,0,0
38,6,1,1,1045,0,0,1,4,6,140,1,0,0
21,8,2,2,307,1,0,1,4,6,190,1,0,0
32,10,0,3,1234,0,0,1,4,6,400,1,0,0
23,1,1,2,1649,0,0,1,4,6,82,0,0,0
30,2,0,3,465,0,1,1,4,6,34,0,0,0
41,3,1,1,690,0,0,1,4,6,94,0,0,0
32,2,2,1,1844,0,0,1,4,6,221,1,0,0
18,7,1,2,4174,1,0,1,4,6,563,0,0,0
22,8,2,2,1228,0,0,1,4,6,741,0,0,0
37,0,2,2,723,0,0,1,4,6,40,1,0,0
34,4,1,1,190,0,0,1,4,6,85,2,0,0
22,4,2,2,459,0,0,1,4,6,128,0,0,0
32,3,1,2,224,1,0,1,4,6,163,0,0,0
41,4,1,1,3611,1,0,1,4,6,21,9,0,0
34,4,1,3,1301,0,0,1,4,6,17,0,0,0
22,11,1,2,1961,1,0,1,4,6,59,6,0,0
37,6,1,3,3076,0,0,1,4,6,49,0,0,0
35,6,1,2,1741,0,0,1,4,6,138,0,0,0
22,7,1,3,1933,0,0,1,4,6,197,0,0,0
17,7,1,2,378,1,1,1,4,6,1460,1,0,1
6,0,1,2,731,1,0,1,4,6,622,3,0,0
35,4,1,3,842,0,0,1,4,6,91,0,0,0
34,8,1,2,281,1,0,1,4,6,175,3,0,0
20,0,2,2,3271,0,0,1,4,6,817,1,0,1
26,10,1,2,548,0,0,1,4,6,179,0,0,0
27,6,0,2,419,0,0,1,4,6,181,1,0,0
14,1,1,2,285,1,0,1,4,6,77,1,0,0
30,4,1,3,1917,0,0,1,4,6,318,2,0,0
19,5,1,1,998,0,0,1,4,6,228,1,0,0
41,4,1,1,2429,0,1,1,4,6,158,0,0,0
17,0,1,2,404,1,1,1,4,6,247,0,0,0
19,1,1,2,190,0,1,1,4,6,1242,12,0,0
23,10,1,3,203,0,0,1,4,6,189,1,0,0
27,8,1,2,1738,1,0,1,4,6,127,5,0,0
25,4,0,2,320,1,0,1,4,6,63,2,0,0
24,4,1,3,667,1,0,1,4,6,517,2,0,0
40,6,1,2,340,1,0,1,4,6,420,3,0,0
23,7,1,2,210,0,0,1,4,6,333,0,0,0
20,0,1,2,1074,1,0,1,4,6,57,1,0,0
39,7,2,2,3302,0,0,1,4,6,127,3,0,0
22,8,1,2,619,0,0,1,4,6,272,1,0,0
26,11,1,1,287,1,0,1,4,6,105,2,0,0
15,4,1,3,303,1,0,1,4,6,101,10,0,0
18,1,0,2,179,0,0,1,4,6,152,1,0,0
21,1,2,0,3537,0,0,1,4,6,97,1,0,0
37,11,1,3,647,1,0,1,4,6,61,2,0,0
35,5,1,0,1537,0,0,1,4,6,92,1,0,0
27,1,1,2,336,1,1,1,4,6,22,14,0,0
32,10,1,2,606,1,0,1,4,6,494,4,0,1
21,1,2,1,513,1,0,1,4,6,138,2,0,0
31,10,1,2,740,1,0,1,4,6,412,1,0,0
27,1,0,1,1034,0,0,1,4,6,1009,2,0,1
20,1,2,2,258,0,0,1,4,6,90,1,0,0
24,1,1,2,888,0,0,1,4,6,729,1,0,0
18,0,2,2,173,1,0,1,4,6,159,1,0,0
12,8,1,2,501,1,1,1,4,6,94,3,0,0
35,2,1,1,1133,1,1,1,4,6,314,1,0,0
18,4,1,3,1547,1,0,1,4,6,74,4,0,0
38,4,1,1,190,0,0,1,4,6,153,1,0,0
26,11,1,1,470,1,0,1,4,6,193,1,0,0
40,0,1,2,1654,1,1,1,4,6,53,28,0,0
21,10,2,2,1999,0,0,1,4,6,231,1,0,0
37,4,1,0,190,0,0,1,4,6,353,1,0,0
21,1,2,1,1725,0,1,1,4,6,805,1,0,0
31,0,1,2,1861,0,0,1,4,6,19,2,0,0
33,10,1,1,413,1,0,1,4,6,131,2,0,0
21,0,1,2,1782,1,0,1,4,6,102,1,0,0
35,10,0,2,202,0,0,1,4,6,150,1,0,0
23,4,1,3,330,1,0,1,4,6,65,2,0,0
17,0,2,2,2595,1,0,1,4,6,91,1,0,0
19,7,2,3,471,1,0,1,4,6,866,1,0,0
17,2,1,2,2244,1,0,1,4,6,144,6,0,0
20,8,1,2,195,0,0,1,4,6,115,1,0,0
23,4,1,3,1494,1,0,1,4,6,93,2,0,0
17,1,1,2,1050,1,0,1,4,6,881,3,0,1
8,1,1,2,1176,1,0,1,4,6,209,2,0,0
23,1,1,2,190,0,0,1,4,6,85,1,0,0
40,3,1,1,609,0,1,1,4,6,295,2,0,0
40,1,1,2,456,1,0,1,4,6,319,5,0,0
24,10,1,3,1379,0,0,1,4,6,323,2,0,0
22,11,1,2,3773,0,0,1,4,6,648,1,0,0
34,7,2,3,1810,1,0,1,4,6,21,16,0,0
33,8,1,0,708,0,0,1,4,6,312,2,0,0
39,6,1,1,3546,0,0,1,4,6,162,1,0,0
28,4,1,0,2453,0,0,1,4,6,67,1,0,0
11,10,2,2,3334,1,0,1,4,6,18,2,0,0
22,1,1,1,1800,1,0,1,4,6,541,2,0,0
37,1,1,1,2338,0,0,1,4,6,138,1,0,0
14,4,2,3,1926,0,0,1,4,6,231,1,0,0
40,0,1,1,739,0,0,1,4,6,82,1,0,0
20,9,2,3,1711,1,0,1,4,6,17,15,0,0
28,0,2,2,1971,1,0,1,4,6,214,4,0,0
26,10,1,2,553,0,1,1,4,6,650,1,0,0
8,8,2,2,702,1,1,1,4,6,75,2,0,0
19,4,1,3,826,0,1,1,4,6,338,1,0,0
39,10,1,1,190,0,0,1,4,6,58,7,0,0
10,0,2,0,921,1,0,1,4,6,718,12,0,0
29,1,1,0,3450,1,0,1,4,6,394,1,0,0
22,2,1,1,4230,0,0,1,4,6,160,1,0,0
17,1,1,1,3304,0,0,1,4,6,240,1,0,0
22,1,1,1,202,1,0,1,4,6,54,25,0,0
21,0,2,1,2913,0,0,1,4,6,288,1,0,0
6,9,2,1,190,0,0,1,4,6,25,25,0,0
16,1,2,2,2026,1,0,1,4,6,131,9,0,0
16,4,2,3,315,1,1,1,4,6,18,30,0,0
20,10,1,2,825,0,0,1,4,6,31,4,0,0
37,4,0,2,584,0,0,1,4,6,119,2,0,0
21,10,2,3,1833,1,0,1,4,6,474,1,0,0
26,1,1,2,439,1,1,1,4,6,173,2,0,0
27,7,1,3,524,0,0,1,4,6,87,1,0,0
29,0,1,2,597,1,0,1,4,6,67,11,0,0
28,1,1,1,2261,0,0,1,4,6,128,1,0,0
35,1,1,1,190,1,0,1,4,6,285,1,0,0
33,0,1,2,1883,0,0,1,4,6,153,1,0,0
41,4,2,3,1101,0,1,1,4,6,172,1,0,0
21,1,1,1,3183,1,1,1,4,6,451,1,0,0
34,1,1,1,57,0,0,1,4,6,96,1,0,0
21,1,2,0,2945,1,0,1,4,6,1103,2,0,0
23,1,1,1,2884,1,1,1,4,6,191,1,0,0
34,4,1,2,3286,0,0,1,4,6,234,2,0,0
29,11,1,1,312,0,1,1,4,6,240,2,0,0
21,7,0,2,87,0,1,1,4,6,210,2,0,0
24,1,1,2,420,1,0,1,4,6,175,6,0,0
20,0,1,1,193,1,1,1,4,6,124,1,0,0
21,8,2,2,799,0,0,1,4,6,372,0,0,0
17,3,2,2,1205,1,0,1,4,6,406,1,0,1
38,4,0,3,190,0,0,1,5,6,463,3,0,0
28,4,1,3,815,1,0,1,5,6,127,0,0,0
42,10,0,2,190,0,0,1,5,6,105,0,0,0
21,5,1,2,1885,0,0,1,5,6,140,0,0,0
30,2,2,3,2470,0,0,1,5,6,130,0,0,0
21,1,1,2,789,1,0,1,5,6,53,0,0,0
23,1,2,2,846,0,0,1,5,6,178,0,0,0
18,8,1,2,1518,1,0,1,5,6,82,3,0,0
26,4,2,2,203,0,0,1,5,6,116,10,0,0
14,8,1,2,211,0,0,1,5,6,144,14,0,0
19,8,2,2,2702,0,0,1,5,6,40,1,0,0
33,4,1,3,202,0,0,1,5,6,90,3,0,0
14,1,1,1,1328,1,1,1,5,6,164,3,0,0
23,8,1,2,50,0,1,1,5,6,190,0,0,0
8,4,2,2,755,1,0,1,5,6,582,10,0,0
20,1,1,2,2941,0,0,1,5,6,116,2,0,0
18,3,1,1,312,0,0,1,5,6,78,0,0,0
21,5,2,2,190,0,0,1,5,6,188,0,0,0
38,8,1,1,634,1,0,1,5,6,432,0,0,0
21,7,1,3,1237,0,0,1,5,6,554,0,0,1
34,3,1,1,2015,0,0,1,5,6,118,0,0,0
12,1,0,1,191,1,0,1,5,6,63,8,0,0
7,4,2,3,680,1,0,1,5,6,246,2,0,0
20,1,1,2,190,0,0,1,5,6,361,0,0,0
36,2,1,2,2902,0,0,1,5,6,94,0,0,0
22,8,2,2,736,1,0,1,5,6,219,0,0,0
19,1,1,1,217,0,0,1,5,6,80,0,0,0
25,2,1,3,4649,0,1,1,5,6,141,0,0,0
21,4,0,0,591,0,0,1,5,6,126,0,0,0
15,1,1,1,3619,1,0,1,5,6,447,1,0,0
10,1,1,2,898,1,0,1,5,6,339,4,0,0
9,8,2,2,672,1,0,1,5,6,220,1,0,0
26,4,0,3,190,0,0,1,5,6,373,0,0,0
20,4,1,3,1071,0,1,1,5,6,79,1,0,0
23,10,1,2,308,0,0,1,5,6,339,0,0,0
26,0,1,2,438,0,0,1,5,6,18,0,0,0
36,4,1,3,1074,1,0,1,5,6,91,0,0,0
12,10,2,3,989,1,1,1,5,6,91,17,0,0
21,1,1,1,190,0,0,1,5,6,178,0,0,0
33,7,1,1,200,0,0,1,5,6,513,2,0,0
20,1,1,2,482,1,1,1,5,6,84,1,0,0
18,4,2,2,1182,0,0,1,5,6,351,0,0,0
18,1,2,2,1202,1,1,1,5,6,399,0,0,0
17,4,2,2,190,0,0,1,5,6,19,0,0,0
19,7,2,3,1174,0,0,1,5,6,334,0,0,0
32,1,2,1,1927,1,0,1,5,6,49,4,0,0
20,4,1,2,984,1,0,1,5,6,50,2,0,0
22,4,2,3,573,1,0,1,5,6,106,4,0,0
28,5,1,0,2643,0,0,1,5,6,135,1,0,0
21,0,1,2,631,0,0,1,5,6,101,1,0,0
30,1,1,1,262,1,0,1,5,6,114,4,0,0
20,5,1,1,190,0,0,1,5,6,414,1,0,0
20,1,2,2,1420,1,0,1,5,6,266,1,0,0
40,5,1,3,3924,0,0,1,5,6,363,0,0,0
13,10,2,0,884,1,0,1,5,6,431,1,0,0
8,1,2,2,1130,1,0,1,5,6,237,2,0,0
8,10,2,2,829,1,0,1,5,6,709,4,0,1
8,0,1,2,900,1,1,1,5,6,1226,1,0,1
10,0,1,2,34,1,0,1,5,6,161,4,0,0
20,1,1,2,1116,0,1,1,5,6,189,2,0,0
38,4,1,3,3115,0,0,1,5,6,420,1,0,0
9,0,2,2,875,1,0,1,5,6,672,1,0,0
30,1,0,1,190,0,0,1,5,6,248,1,0,0
38,5,0,0,2319,0,0,1,5,6,67,0,0,0
19,1,1,0,1696,0,1,1,5,6,381,1,0,1
23,1,1,2,1091,1,0,1,5,6,80,2,0,0
11,10,2,2,968,1,0,1,5,6,1487,1,0,0
25,1,1,2,291,0,0,1,5,6,153,0,0,0
42,3,1,1,351,0,0,1,5,6,183,0,0,0
18,0,1,2,4293,0,1,1,5,6,250,0,0,0
20,0,2,2,3707,0,0,1,5,6,81,4,0,0
40,2,1,1,1843,0,0,1,5,6,172,1,0,0
23,1,0,2,1680,1,0,1,5,6,100,1,0,0
29,5,1,0,940,0,0,1,5,6,188,0,0,0
42,10,1,3,190,0,0,1,5,6,320,0,0,0
19,8,2,2,338,0,1,1,5,6,64,0,0,0
40,10,0,2,987,1,0,1,5,6,134,1,0,0
12,4,2,3,519,1,0,1,5,6,122,15,0,0
29,0,1,2,1250,1,0,1,5,6,83,2,0,0
28,5,1,0,803,0,0,1,5,6,51,0,0,0
36,8,2,2,682,0,0,1,5,6,330,0,0,0
40,4,0,3,1456,0,1,1,5,6,164,0,0,0
23,2,1,1,596,0,0,1,5,6,272,0,0,0
35,6,1,1,2185,0,1,1,5,6,182,0,0,0
17,7,2,1,235,0,1,1,5,6,81,0,0,0
28,10,1,3,190,0,0,1,5,6,159,0,0,0
33,2,1,3,4609,0,0,1,5,6,42,0,0,0
17,7,1,2,306,0,0,1,5,6,361,0,0,0
30,10,1,2,735,0,0,1,5,6,307,0,0,0
19,7,2,3,1194,1,0,1,5,6,377,2,0,0
33,3,1,1,1709,0,0,1,5,6,24,0,0,0
18,11,1,2,1643,0,0,1,5,6,386,0,0,0
17,1,1,2,3547,0,0,1,5,6,30,0,0,0
37,1,0,2,3858,0,0,1,5,6,182,1,0,0
18,10,2,2,490,1,0,1,5,6,358,0,0,0
19,4,1,3,847,0,0,1,5,6,227,0,0,0
16,10,1,2,329,1,1,1,5,6,52,12,0,0
35,1,1,2,256,0,0,1,5,6,360,1,0,0
32,1,1,1,936,1,0,1,5,6,136,12,0,0
14,7,1,3,379,1,0,1,5,6,106,1,0,0
18,4,2,3,814,1,0,1,5,6,141,2,0,0
41,3,0,1,3225,0,0,1,5,6,28,0,0,0
12,0,2,2,413,1,0,1,5,6,859,10,0,1
22,1,2,1,1245,0,0,1,5,6,32,1,0,0
42,7,1,2,190,0,0,1,5,6,97,0,0,0
19,7,1,2,350,0,0,1,5,6,107,0,0,0
18,7,2,3,2176,0,0,1,5,6,94,0,0,0
28,1,1,2,615,1,0,1,5,6,168,2,0,0
34,7,1,2,199,0,1,1,5,6,44,0,0,0
20,4,2,3,809,1,0,1,5,6,460,3,0,1
39,1,1,1,869,1,0,1,5,6,78,2,0,0
22,4,1,3,596,0,0,1,5,6,262,0,0,0
22,0,1,2,524,1,0,1,5,6,84,4,0,0
20,0,1,2,405,1,1,1,5,6,173,1,0,0
41,0,1,2,1191,0,0,1,5,6,175,1,0,0
30,11,1,1,4633,0,0,1,5,6,29,3,0,0
19,1,1,2,875,1,0,1,5,6,963,0,0,0
18,2,0,3,1104,0,0,1,5,6,219,0,0,0
38,10,1,2,549,1,0,1,5,6,220,3,0,0
9,4,2,0,1219,1,0,1,5,6,71,1,0,0
36,7,0,1,541,1,0,1,5,6,642,1,0,1
23,0,2,2,274,1,0,1,5,6,238,2,0,0
35,1,1,2,190,0,0,1,5,6,650,0,0,0
17,5,1,0,190,0,0,1,5,6,159,2,0,0
8,0,1,2,1607,1,0,1,5,6,60,2,0,0
21,1,1,2,313,1,0,1,5,6,165,2,0,0
32,8,2,2,1395,1,0,1,5,6,82,1,0,0
31,4,2,3,243,0,0,1,5,6,133,2,0,0
24,4,1,3,392,0,0,1,5,6,136,0,0,0
28,7,2,2,2991,0,0,1,5,6,40,0,0,0
30,2,1,3,1000,0,0,1,5,6,383,0,0,0
18,10,1,2,212,0,0,1,5,6,464,0,0,0
30,8,1,2,518,0,0,1,5,6,189,0,0,0
34,1,1,1,4301,1,0,1,5,6,176,1,0,0
38,11,0,2,953,0,0,1,5,6,181,1,0,0
29,1,1,1,863,1,1,1,5,6,118,3,0,0
34,7,1,3,1278,1,0,1,5,6,217,1,0,0
19,10,2,3,1499,0,0,1,5,6,442,1,0,0
23,1,1,1,1651,1,0,1,5,6,554,1,0,1
37,8,0,1,843,0,0,1,5,6,800,0,0,0
17,1,2,0,1061,1,0,1,5,6,216,2,0,0
38,3,0,3,1249,0,1,1,5,6,57,1,0,0
18,8,0,2,1781,0,0,1,5,6,250,2,0,0
25,7,1,3,254,0,0,1,5,6,230,1,0,0
30,4,1,3,190,1,0,1,5,6,300,4,0,0
16,3,1,3,1455,1,0,1,5,6,397,2,0,0
26,7,2,3,287,1,0,1,5,6,153,3,0,0
21,8,1,2,397,0,0,1,5,6,78,1,0,0
25,0,1,1,672,1,0,1,5,6,1032,12,0,0
35,3,2,3,3300,0,0,1,5,6,527,1,0,0
18,1,1,2,260,1,0,1,5,6,100,1,0,0
18,8,2,1,228,0,0,1,5,6,308,3,0,0
23,4,2,3,385,0,0,1,5,6,341,1,0,0
19,8,0,2,509,1,0,1,5,6,467,2,0,1
14,8,0,2,4547,1,0,1,5,6,178,1,0,0
38,6,0,3,2886,0,0,1,5,6,1234,2,0,0
26,1,2,2,449,1,0,1,5,6,163,1,0,0
7,0,2,2,190,1,0,1,5,6,172,1,0,0
12,4,2,3,1823,0,0,1,5,6,301,1,0,0
14,8,1,2,4297,1,1,1,5,6,407,3,0,0
35,10,1,2,670,0,0,1,5,6,648,1,0,1
31,3,0,2,820,0,0,1,5,6,415,1,0,0
19,2,1,3,532,1,0,1,5,6,212,0,0,0
23,3,2,1,211,0,0,1,5,6,264,0,0,0
19,1,0,2,223,1,0,1,5,6,326,0,0,0
23,0,0,2,952,1,0,1,5,6,319,3,0,0
28,10,1,2,190,0,0,1,5,6,186,1,0,0
17,8,2,2,188,0,0,1,5,6,15,0,0,0
22,8,2,2,3024,0,0,1,5,6,473,1,0,0
18,3,2,3,751,0,0,1,5,6,274,1,0,0
21,3,2,2,2197,0,0,1,5,6,105,0,0,0
37,3,1,1,2048,0,0,1,5,6,152,0,0,0
31,3,0,0,2868,0,0,1,5,6,18,1,0,0
36,4,1,0,2137,0,0,1,5,6,13,4,0,0
27,7,1,3,700,0,0,1,5,6,639,1,0,0
11,1,2,1,403,1,0,1,5,6,1522,2,0,1
40,1,1,2,3858,0,0,1,5,6,160,1,0,0
17,4,1,3,672,0,0,1,5,6,129,1,0,0
32,1,1,2,654,0,1,1,5,6,426,1,0,0
29,0,1,2,1573,1,0,1,5,6,460,7,0,0
20,1,1,2,3548,0,0,1,5,6,154,0,0,0
21,10,2,2,391,0,1,1,5,6,148,3,0,0
27,3,2,2,4556,0,0,1,5,6,252,1,0,0
22,1,1,1,533,0,0,1,5,6,292,1,0,0
19,1,1,2,191,0,0,1,5,6,44,1,0,0
34,6,1,2,2133,0,0,1,5,6,384,1,0,0
22,4,1,1,923,1,0,1,5,6,94,6,0,0
10,1,2,2,3429,1,0,1,5,6,72,5,0,0
38,11,0,3,1022,0,0,1,5,6,36,1,0,0
28,6,2,1,1380,0,0,1,5,6,316,1,0,0
33,10,1,2,366,0,0,1,5,6,217,3,0,0
27,8,1,2,381,0,1,1,5,6,136,1,0,0
15,2,2,3,517,1,1,1,5,6,562,1,0,0
27,1,0,2,190,0,0,1,5,6,422,4,0,0
40,3,1,1,1125,1,0,1,5,6,272,1,0,0
25,1,0,1,1450,0,1,1,5,6,17,3,0,0
39,2,1,3,1148,0,0,1,5,6,250,1,0,0
19,4,1,3,1882,1,0,1,5,6,95,1,0,0
20,7,0,2,190,0,0,1,5,6,261,1,0,0
10,1,2,3,917,1,0,1,5,6,144,3,0,0
28,0,1,1,785,1,0,1,5,6,334,2,0,0
13,4,2,3,2453,1,0,1,5,6,49,7,0,0
27,7,1,2,160,1,1,1,5,6,165,1,0,0
32,10,1,2,3479,1,0,1,5,6,103,1,0,0
20,3,1,1,3534,0,0,1,5,6,190,1,0,0
31,1,1,1,190,1,0,1,5,6,286,1,0,0
12,1,1,2,3582,1,1,1,5,6,167,3,0,0
12,9,2,0,1422,1,0,1,5,6,52,3,0,0
23,4,1,3,1040,0,0,1,5,6,262,1,0,0
34,6,1,0,3326,0,0,1,5,6,33,0,0,0
41,6,1,2,634,1,0,1,5,6,137,0,0,0
20,8,0,2,982,0,0,1,5,6,430,0,0,0
34,8,1,2,1576,0,0,1,5,6,100,0,0,0
19,7,2,3,1737,0,0,1,5,6,48,1,0,0
31,1,1,1,4317,1,0,1,5,6,350,0,0,0
30,4,1,1,2912,1,0,1,5,6,30,23,0,0
17,1,1,2,784,1,0,1,5,6,213,1,0,0
41,6,0,1,230,0,0,1,5,6,108,0,0,0
36,3,1,2,568,0,0,1,5,6,371,1,0,0
12,1,2,2,213,1,0,1,5,6,36,23,0,0
35,10,1,1,234,0,0,1,5,6,256,0,0,0
39,2,1,3,1304,0,0,1,5,6,139,1,0,0
33,3,1,1,1465,0,0,1,5,6,92,0,0,0
31,2,0,2,2998,0,0,1,5,6,322,0,0,0
31,10,2,2,93,1,0,1,5,6,92,1,0,0
35,6,1,2,1490,0,0,1,5,6,420,0,0,0
27,10,1,3,233,1,0,1,5,6,184,3,0,0
19,1,1,2,4578,0,0,1,5,6,58,0,0,0
19,7,0,3,350,1,1,1,5,6,545,1,0,0
